date,open,high,low,close,volume,adj_close,ret
1951-03-13,21.41,21.41,21.41,21.41,2330000,21.41,-0.007473143390938852
1951-03-14,21.25,21.25,21.25,21.25,2110000,21.25,0.0018823999999999508
1951-03-15,21.290001,21.290001,21.290001,21.290001,2070000,21.290001,0.01643954831190464
1951-03-16,21.639999,21.639999,21.639999,21.639999,1660000,21.639999,-0.0036968578418141718
1951-03-19,21.559998999999998,21.559998999999998,21.559998999999998,21.559998999999998,1120000,21.559998999999998,-0.0018552412734340606
1951-03-20,21.52,21.52,21.52,21.52,1020000,21.52,0.005576161710037164
1951-03-21,21.639999,21.639999,21.639999,21.639999,1310000,21.639999,0.004159011282763858
1951-03-22,21.73,21.73,21.73,21.73,1290000,21.73,-0.009203819604233665
1951-03-26,21.530001000000002,21.530001000000002,21.530001000000002,21.530001000000002,1230000,21.530001000000002,-0.0009289827715289745
1951-03-27,21.51,21.51,21.51,21.51,1250000,21.51,-0.011622501162250165
1951-03-28,21.26,21.26,21.26,21.26,1770000,21.26,0.0032925682031983428
1951-03-29,21.33,21.33,21.33,21.33,1300000,21.33,0.007032348804500765
1951-03-30,21.48,21.48,21.48,21.48,1150000,21.48,-0.007448789571694592
1951-04-02,21.32,21.32,21.32,21.32,1280000,21.32,-0.0028142589118198558
1951-04-03,21.26,21.26,21.26,21.26,1220000,21.26,0.0065851364063969076
1951-04-04,21.4,21.4,21.4,21.4,1300000,21.4,0.013551448598130955
1951-04-05,21.690001000000002,21.690001000000002,21.690001000000002,21.690001000000002,1790000,21.690001000000002,0.0013830335922988546
1951-04-06,21.719998999999998,21.719998999999998,21.719998999999998,21.719998999999998,1450000,21.719998999999998,-0.0018415746704223412
1951-04-09,21.68,21.68,21.68,21.68,1110000,21.68,-0.0013837638376383854
1951-04-10,21.65,21.65,21.65,21.65,1280000,21.65,-0.00046193995381060837
1951-04-11,21.639999,21.639999,21.639999,21.639999,1420000,21.639999,0.008780083585031573
1951-04-12,21.83,21.83,21.83,21.83,1530000,21.83,0.011910215300045879
1951-04-13,22.09,22.09,22.09,22.09,2120000,22.09,-0.002263422363060208
1951-04-16,22.040001,22.040001,22.040001,22.040001,1730000,22.040001,0.002268557065854937
1951-04-17,22.09,22.09,22.09,22.09,1470000,22.09,0.0018107288365776242
1951-04-18,22.129998999999998,22.129998999999998,22.129998999999998,22.129998999999998,1780000,22.129998999999998,-0.004066787350509915
1951-04-19,22.040001,22.040001,22.040001,22.040001,1520000,22.040001,0.0
1951-04-20,22.040001,22.040001,22.040001,22.040001,940000,22.040001,0.00045362974348317486
1951-04-23,22.049999,22.049999,22.049999,22.049999,1160000,22.049999,-0.0040816328381693134
1951-04-24,21.959999,21.959999,21.959999,21.959999,1420000,21.959999,0.0004553734269294729
1951-04-25,21.969998999999998,21.969998999999998,21.969998999999998,21.969998999999998,1520000,21.969998999999998,0.00864820248740128
1951-04-26,22.16,22.16,22.16,22.16,1800000,22.16,0.010379016245487316
1951-04-27,22.389999,22.389999,22.389999,22.389999,2120000,22.389999,0.001786556578229348
1951-04-30,22.43,22.43,22.43,22.43,1790000,22.43,0.004458359340169471
1951-05-01,22.530001000000002,22.530001000000002,22.530001000000002,22.530001000000002,1760000,22.530001000000002,0.003994673591004361
1951-05-02,22.620001000000002,22.620001000000002,22.620001000000002,22.620001000000002,1900000,22.620001000000002,0.00839955754201771
1951-05-03,22.809998999999998,22.809998999999998,22.809998999999998,22.809998999999998,2060000,22.809998999999998,-0.0017535730711780717
1951-05-04,22.77,22.77,22.77,22.77,2050000,22.77,-0.006148484848484959
1951-05-07,22.629998999999998,22.629998999999998,22.629998999999998,22.629998999999998,1580000,22.629998999999998,-0.0008836942502735701
1951-05-08,22.610001,22.610001,22.610001,22.610001,1600000,22.610001,0.0013267580129694423
1951-05-09,22.639999,22.639999,22.639999,22.639999,1960000,22.639999,-0.0057420055539754156
1951-05-10,22.51,22.51,22.51,22.51,1660000,22.51,-0.007996446023989523
1951-05-11,22.33,22.33,22.33,22.33,1640000,22.33,-0.00671742051052393
1951-05-14,22.18,22.18,22.18,22.18,1250000,22.18,-0.018935978358881833
1951-05-15,21.76,21.76,21.76,21.76,2020000,21.76,-0.0032168658088235214
1951-05-16,21.690001000000002,21.690001000000002,21.690001000000002,21.690001000000002,1660000,21.690001000000002,0.01014287643416889
1951-05-17,21.91,21.91,21.91,21.91,1370000,21.91,-0.018256503879507058
1951-05-18,21.51,21.51,21.51,21.51,1660000,21.51,-0.0023245467224547456
1951-05-21,21.459999,21.459999,21.459999,21.459999,1580000,21.459999,-0.004659739266530183
1951-05-22,21.360001,21.360001,21.360001,21.360001,1440000,21.360001,-0.009363342258270513
1951-05-23,21.16,21.16,21.16,21.16,1540000,21.16,-0.005198534971644686
1951-05-24,21.049999,21.049999,21.049999,21.049999,2580000,21.049999,-0.0009500237981008297
1951-05-25,21.030001000000002,21.030001000000002,21.030001000000002,21.030001000000002,1210000,21.030001000000002,0.008559105631996689
1951-05-28,21.209999,21.209999,21.209999,21.209999,1240000,21.209999,0.006600707524785809
1951-05-29,21.35,21.35,21.35,21.35,1190000,21.35,0.007962529274004648
1951-05-31,21.52,21.52,21.52,21.52,1220000,21.52,-0.0018587360594795044
1951-06-01,21.48,21.48,21.48,21.48,9810000,21.48,-0.011173184357541999
1951-06-04,21.24,21.24,21.24,21.24,1100000,21.24,0.004237288135593209
1951-06-05,21.33,21.33,21.33,21.33,1180000,21.33,0.007032348804500765
1951-06-06,21.48,21.48,21.48,21.48,1200000,21.48,0.0037243482309123888
1951-06-07,21.559998999999998,21.559998999999998,21.559998999999998,21.559998999999998,1340000,21.559998999999998,-0.003246707015153394
1951-06-08,21.49,21.49,21.49,21.49,1000000,21.49,0.005584039087948023
1951-06-11,21.610001,21.610001,21.610001,21.610001,1220000,21.610001,-0.004164784629116847
1951-06-12,21.52,21.52,21.52,21.52,1200000,21.52,0.0013940055762082793
1951-06-13,21.549999,21.549999,21.549999,21.549999,1060000,21.549999,0.013457123594298182
1951-06-14,21.84,21.84,21.84,21.84,1300000,21.84,0.00915755494505488
1951-06-15,22.040001,22.040001,22.040001,22.040001,1370000,22.040001,0.00045362974348317486
1951-06-18,22.049999,22.049999,22.049999,22.049999,1050000,22.049999,-0.0013604989279137891
1951-06-19,22.02,22.02,22.02,22.02,1100000,22.02,-0.004995458673932807
1951-06-20,21.91,21.91,21.91,21.91,1120000,21.91,-0.005933318119579978
1951-06-21,21.780001000000002,21.780001000000002,21.780001000000002,21.780001000000002,1100000,21.780001000000002,-0.01056023826628849
1951-06-22,21.549999,21.549999,21.549999,21.549999,1340000,21.549999,-0.012064872949646088
1951-06-25,21.290001,21.290001,21.290001,21.290001,2440000,21.290001,0.0004696101235504013
1951-06-26,21.299999,21.299999,21.299999,21.299999,1260000,21.299999,0.003286479027534428
1951-06-27,21.370001000000002,21.370001000000002,21.370001000000002,21.370001000000002,1360000,21.370001000000002,-0.01263458059735234
1951-06-28,21.1,21.1,21.1,21.1,1940000,21.1,-0.006635118483412361
1951-06-29,20.959999,20.959999,20.959999,20.959999,1730000,20.959999,0.006679437341576389
1951-07-02,21.1,21.1,21.1,21.1,1350000,21.1,0.006161137440758191
1951-07-03,21.23,21.23,21.23,21.23,1250000,21.23,0.019312246820536894
1951-07-05,21.639999,21.639999,21.639999,21.639999,1410000,21.639999,0.0
1951-07-06,21.639999,21.639999,21.639999,21.639999,1170000,21.639999,0.004159011282763858
1951-07-09,21.73,21.73,21.73,21.73,1110000,21.73,-0.0046019788311091325
1951-07-10,21.629998999999998,21.629998999999998,21.629998999999998,21.629998999999998,990000,21.629998999999998,0.002311650592309311
1951-07-11,21.68,21.68,21.68,21.68,970000,21.68,0.005535009225092313
1951-07-12,21.799999,21.799999,21.799999,21.799999,1050000,21.799999,0.008256926984262725
1951-07-13,21.98,21.98,21.98,21.98,1320000,21.98,-0.011373976342129222
1951-07-16,21.73,21.73,21.73,21.73,1200000,21.73,0.008743672342383935
1951-07-17,21.92,21.92,21.92,21.92,1280000,21.92,-0.00182486313868635
1951-07-18,21.879998999999998,21.879998999999998,21.879998999999998,21.879998999999998,1370000,21.879998999999998,-0.0018281079446117454
1951-07-19,21.84,21.84,21.84,21.84,1120000,21.84,0.001831456043955848
1951-07-20,21.879998999999998,21.879998999999998,21.879998999999998,21.879998999999998,1390000,21.879998999999998,0.01005489077033328
1951-07-23,22.1,22.1,22.1,22.1,1320000,22.1,0.015384660633484204
1951-07-24,22.440001000000002,22.440001000000002,22.440001000000002,22.440001000000002,1740000,22.440001000000002,-0.005347637907859415
1951-07-25,22.32,22.32,22.32,22.32,1870000,22.32,0.006720385304659349
1951-07-26,22.469998999999998,22.469998999999998,22.469998999999998,22.469998999999998,1480000,22.469998999999998,0.002670316095697345
1951-07-27,22.530001000000002,22.530001000000002,22.530001000000002,22.530001000000002,1450000,22.530001000000002,0.004438437441702581
1951-07-30,22.629998999999998,22.629998999999998,22.629998999999998,22.629998999999998,1600000,22.629998999999998,-0.01016345603903912
1951-07-31,22.4,22.4,22.4,22.4,1550000,22.4,0.004910714285714324
1951-08-01,22.51,22.51,22.51,22.51,1680000,22.51,0.013771657041314889
1951-08-02,22.82,22.82,22.82,22.82,2130000,22.82,0.0013146362839615566
1951-08-03,22.85,22.85,22.85,22.85,1570000,22.85,0.0070021881838073785
1951-08-06,23.01,23.01,23.01,23.01,1600000,23.01,0.0008692307692308443
1951-08-07,23.030001000000002,23.030001000000002,23.030001000000002,23.030001000000002,1810000,23.030001000000002,-0.004342205629952134
1951-08-08,22.93,22.93,22.93,22.93,1410000,22.93,-0.003924989097252474
1951-08-09,22.84,22.84,22.84,22.84,1500000,22.84,-0.0021890980735551624
1951-08-10,22.790001,22.790001,22.790001,22.790001,1260000,22.790001,0.000438701165480504
1951-08-13,22.799999,22.799999,22.799999,22.799999,1320000,22.799999,-0.00438587738534546
1951-08-14,22.700001,22.700001,22.700001,22.700001,1180000,22.700001,0.003964757534592245
1951-08-15,22.790001,22.790001,22.790001,22.790001,1340000,22.790001,0.00351031138612079
1951-08-16,22.870001000000002,22.870001000000002,22.870001000000002,22.870001000000002,1750000,22.870001000000002,0.0030607781783655863
1951-08-17,22.940001000000002,22.940001000000002,22.940001000000002,22.940001000000002,1620000,22.940001000000002,-0.0004359633637331939
1951-08-20,22.93,22.93,22.93,22.93,1130000,22.93,-0.004361098996947255
1951-08-21,22.83,22.83,22.83,22.83,1400000,22.83,-0.003504161191414723
1951-08-22,22.75,22.75,22.75,22.75,1130000,22.75,0.00659340659340657
1951-08-23,22.9,22.9,22.9,22.9,1230000,22.9,-0.0008734061135371451
1951-08-24,22.879998999999998,22.879998999999998,22.879998999999998,22.879998999999998,1210000,22.879998999999998,-0.0013111451622002113
1951-08-27,22.85,22.85,22.85,22.85,1080000,22.85,0.002188183807439792
1951-08-28,22.9,22.9,22.9,22.9,1280000,22.9,0.007860262008733576
1951-08-29,23.08,23.08,23.08,23.08,1520000,23.08,0.006932409012131657
1951-08-30,23.24,23.24,23.24,23.24,1950000,23.24,0.0017212134251292088
1951-08-31,23.280001000000002,23.280001000000002,23.280001000000002,23.280001000000002,1530000,23.280001000000002,0.0
1951-09-04,23.280001000000002,23.280001000000002,23.280001000000002,23.280001000000002,1520000,23.280001000000002,0.0060137024908202275
1951-09-05,23.42,23.42,23.42,23.42,1850000,23.42,0.002134884713919538
1951-09-06,23.469998999999998,23.469998999999998,23.469998999999998,23.469998999999998,2150000,23.469998999999998,0.002556540373095162
1951-09-07,23.530001000000002,23.530001000000002,23.530001000000002,23.530001000000002,1970000,23.530001000000002,0.0038249042148361667
1951-09-10,23.620001000000002,23.620001000000002,23.620001000000002,23.620001000000002,2190000,23.620001000000002,-0.005080482426736643
1951-09-11,23.5,23.5,23.5,23.5,2040000,23.5,0.004255319148936287
1951-09-12,23.6,23.6,23.6,23.6,2180000,23.6,0.004660974576271126
1951-09-13,23.709999,23.709999,23.709999,23.709999,2350000,23.709999,-0.0008434416214019302
1951-09-14,23.690001000000002,23.690001000000002,23.690001000000002,23.690001000000002,2170000,23.690001000000002,-0.0029548331382510673
1951-09-17,23.620001000000002,23.620001000000002,23.620001000000002,23.620001000000002,1800000,23.620001000000002,-0.0012701523594348396
1951-09-18,23.59,23.59,23.59,23.59,2030000,23.59,0.0
1951-09-19,23.59,23.59,23.59,23.59,2070000,23.59,-0.0008478168715557732
1951-09-20,23.57,23.57,23.57,23.57,2100000,23.57,-0.007212558336868957
1951-09-21,23.4,23.4,23.4,23.4,2180000,23.4,-0.004273547008546985
1951-09-24,23.299999,23.299999,23.299999,23.299999,1630000,23.299999,0.0034334765422092683
1951-09-25,23.379998999999998,23.379998999999998,23.379998999999998,23.379998999999998,1740000,23.379998999999998,0.0008554748013462898
1951-09-26,23.4,23.4,23.4,23.4,1520000,23.4,-0.005555555555555536
1951-09-27,23.27,23.27,23.27,23.27,1540000,23.27,-0.00042973785990541025
1951-09-28,23.26,23.26,23.26,23.26,1390000,23.26,0.009028331900257758
1951-10-01,23.469998999999998,23.469998999999998,23.469998999999998,23.469998999999998,1330000,23.469998999999998,0.007243289614115467
1951-10-02,23.639999,23.639999,23.639999,23.639999,1870000,23.639999,0.006345262535755625
1951-10-03,23.790001,23.790001,23.790001,23.790001,2780000,23.790001,-0.0029424967237287047
1951-10-04,23.719998999999998,23.719998999999998,23.719998999999998,23.719998999999998,1810000,23.719998999999998,0.002529595384890282
1951-10-05,23.780001000000002,23.780001000000002,23.780001000000002,23.780001000000002,2080000,23.780001000000002,-0.001261606338872845
1951-10-08,23.75,23.75,23.75,23.75,1860000,23.75,-0.004210526315789553
1951-10-09,23.65,23.65,23.65,23.65,1750000,23.65,-0.001691289640591842
1951-10-10,23.610001,23.610001,23.610001,23.610001,1320000,23.610001,0.0038119439300319247
1951-10-11,23.700001,23.700001,23.700001,23.700001,1760000,23.700001,0.006329071462908509
1951-10-15,23.85,23.85,23.85,23.85,1720000,23.85,-0.0033542976939203717
1951-10-16,23.77,23.77,23.77,23.77,1730000,23.77,-0.00336554480437512
1951-10-17,23.690001000000002,23.690001000000002,23.690001000000002,23.690001000000002,1460000,23.690001000000002,-0.0008442802514022629
1951-10-18,23.67,23.67,23.67,23.67,1450000,23.67,-0.014786649767638438
1951-10-19,23.32,23.32,23.32,23.32,1990000,23.32,-0.024442538593482
1951-10-22,22.75,22.75,22.75,22.75,2690000,22.75,0.003956043956043986
1951-10-23,22.84,22.84,22.84,22.84,2110000,22.84,0.008318782837127836
1951-10-24,23.030001000000002,23.030001000000002,23.030001000000002,23.030001000000002,1670000,23.030001000000002,-0.0030396003890752477
1951-10-25,22.959999,22.959999,22.959999,22.959999,1360000,22.959999,-0.006533101329838975
1951-10-26,22.809998999999998,22.809998999999998,22.809998999999998,22.809998999999998,1710000,22.809998999999998,-0.005260763053956952
1951-10-29,22.690001000000002,22.690001000000002,22.690001000000002,22.690001000000002,1780000,22.690001000000002,-0.0013222123701097654
1951-10-30,22.66,22.66,22.66,22.66,1530000,22.66,0.012356619593998364
1951-10-31,22.940001000000002,22.940001000000002,22.940001000000002,22.940001000000002,1490000,22.940001000000002,0.006974672756117073
1951-11-01,23.1,23.1,23.1,23.1,1430000,23.1,-0.007359307359307454
1951-11-02,22.93,22.93,22.93,22.93,1230000,22.93,-0.004797208896641925
1951-11-05,22.82,22.82,22.82,22.82,1130000,22.82,-0.014460999123575902
1951-11-07,22.49,22.49,22.49,22.49,1490000,22.49,-0.0008893285904847392
1951-11-08,22.469998999999998,22.469998999999998,22.469998999999998,22.469998999999998,1410000,22.469998999999998,0.012461104248380428
1951-11-09,22.75,22.75,22.75,22.75,1470000,22.75,0.0017582857142857122
1951-11-13,22.790001,22.790001,22.790001,22.790001,1160000,22.790001,0.002632689660698073
1951-11-14,22.85,22.85,22.85,22.85,1220000,22.85,-0.0004376367614880028
1951-11-15,22.84,22.84,22.84,22.84,1200000,22.84,-0.0008756567425568518
1951-11-16,22.82,22.82,22.82,22.82,1140000,22.82,-0.003943908851884337
1951-11-19,22.73,22.73,22.73,22.73,1030000,22.73,-0.002199736031676225
1951-11-20,22.68,22.68,22.68,22.68,1130000,22.68,-0.0017637125220458794
1951-11-21,22.639999,22.639999,22.639999,22.639999,1090000,22.639999,-0.010600663012396816
1951-11-23,22.4,22.4,22.4,22.4,1210000,22.4,0.001339285714285765
1951-11-26,22.43,22.43,22.43,22.43,1180000,22.43,0.010254123941150217
1951-11-27,22.66,22.66,22.66,22.66,1310000,22.66,-0.0022064872021182458
1951-11-28,22.610001,22.610001,22.610001,22.610001,1150000,22.610001,0.002653648710586154
1951-11-29,22.67,22.67,22.67,22.67,1070000,22.67,0.009263299514777001
1951-11-30,22.879998999999998,22.879998999999998,22.879998999999998,22.879998999999998,1530000,22.879998999999998,0.0056818621364451705
1951-12-03,23.01,23.01,23.01,23.01,1220000,23.01,0.005649674054758691
1951-12-04,23.139999,23.139999,23.139999,23.139999,1280000,23.139999,-0.003025021738332745
1951-12-05,23.07,23.07,23.07,23.07,1330000,23.07,0.011703511053315907
1951-12-06,23.34,23.34,23.34,23.34,1840000,23.34,0.0017137532133675304
1951-12-07,23.379998999999998,23.379998999999998,23.379998999999998,23.379998999999998,1990000,23.379998999999998,0.0017109068310912079
1951-12-10,23.42,23.42,23.42,23.42,1340000,23.42,-0.005123868488471461
1951-12-11,23.299999,23.299999,23.299999,23.299999,1360000,23.299999,0.003004377811346881
1951-12-12,23.370001000000002,23.370001000000002,23.370001000000002,23.370001000000002,1280000,23.370001000000002,0.0008557124152455131
1951-12-13,23.389999,23.389999,23.389999,23.389999,1380000,23.389999,-0.0008549807975621881
1951-12-14,23.370001000000002,23.370001000000002,23.370001000000002,23.370001000000002,1360000,23.370001000000002,0.001711553200190119
1951-12-17,23.41,23.41,23.41,23.41,1220000,23.41,0.0034173430158050966
1951-12-18,23.49,23.49,23.49,23.49,1290000,23.49,0.003405704555129896
